u3 | 0 | 3.141592653589793 0.0 3.141592653589793
h | 3 | 
h | 3 | 
cx | 2 3 | 
h | 4 | 
h | 4 | 
cx | 3 4 | 
u | 5 | -1.5707963267948966 -1.5707963267948966 1.5707963267948966
h | 5 | 
cx | 4 5 | 
p | 5 | 0.00046920789425176896
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
u | 1 | -1.5707963267948966 -1.5707963267948966 1.5707963267948966
h | 1 | 
h | 2 | 
h | 2 | 
cx | 1 2 | 
h | 3 | 
h | 3 | 
cx | 2 3 | 
h | 4 | 
h | 4 | 
cx | 3 4 | 
h | 5 | 
u | 5 | 1.5707963267948966 -1.5707963267948966 1.5707963267948966
cx | 4 5 | 
p | 5 | 0.00046920789425176896
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
h | 1 | 
h | 1 | 
cx | 0 1 | 
h | 2 | 
u | 2 | 1.5707963267948966 -1.5707963267948966 1.5707963267948966
cx | 1 2 | 
h | 3 | 
h | 3 | 
cx | 2 3 | 
h | 4 | 
h | 4 | 
cx | 3 4 | 
u | 5 | -1.5707963267948966 -1.5707963267948966 1.5707963267948966
h | 5 | 
cx | 4 5 | 
p | 5 | 0.00046920789425176896
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
h | 1 | 
u | 1 | 1.5707963267948966 -1.5707963267948966 1.5707963267948966
cx | 0 1 | 
u | 2 | -1.5707963267948966 -1.5707963267948966 1.5707963267948966
u | 2 | 1.5707963267948966 -1.5707963267948966 1.5707963267948966
cx | 1 2 | 
h | 3 | 
h | 3 | 
cx | 2 3 | 
h | 4 | 
h | 4 | 
cx | 3 4 | 
h | 5 | 
u | 5 | 1.5707963267948966 -1.5707963267948966 1.5707963267948966
cx | 4 5 | 
p | 5 | -0.00046920789425176896
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
u | 1 | -1.5707963267948966 -1.5707963267948966 1.5707963267948966
u | 1 | 1.5707963267948966 -1.5707963267948966 1.5707963267948966
cx | 0 1 | 
u | 2 | -1.5707963267948966 -1.5707963267948966 1.5707963267948966
h | 2 | 
cx | 1 2 | 
h | 3 | 
h | 3 | 
cx | 2 3 | 
h | 4 | 
h | 4 | 
cx | 3 4 | 
u | 5 | -1.5707963267948966 -1.5707963267948966 1.5707963267948966
h | 5 | 
cx | 4 5 | 
p | 5 | -0.00046920789425176896
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
u | 1 | -1.5707963267948966 -1.5707963267948966 1.5707963267948966
h | 1 | 
cx | 0 1 | 
h | 2 | 
h | 2 | 
cx | 1 2 | 
h | 3 | 
h | 3 | 
cx | 2 3 | 
h | 4 | 
h | 4 | 
cx | 3 4 | 
h | 5 | 
u | 5 | 1.5707963267948966 -1.5707963267948966 1.5707963267948966
cx | 4 5 | 
p | 5 | -0.00046920789425176896
cx | 4 5 | 
cx | 3 4 | 
cx | 2 3 | 
cx | 1 2 | 
cx | 0 1 | 
h | 1 | 
h | 1 | 
h | 2 | 
h | 3 | 
h | 4 | 
u | 5 | -1.5707963267948966 -1.5707963267948966 1.5707963267948966
u | 5 | 1.5707963267948966 -1.5707963267948966 1.5707963267948966
cx | 1 5 | 
p | 5 | -0.19670068272582497
cx | 1 5 | 
h | 1 | 
u | 1 | 1.5707963267948966 -1.5707963267948966 1.5707963267948966
u | 5 | -1.5707963267948966 -1.5707963267948966 1.5707963267948966
h | 5 | 
cx | 1 5 | 
p | 5 | -0.19670068272582497
cx | 1 5 | 
u | 1 | -1.5707963267948966 -1.5707963267948966 1.5707963267948966
u | 1 | 1.5707963267948966 -1.5707963267948966 1.5707963267948966
cx | 1 4 | 
h | 5 | 
h | 5 | 
cx | 4 5 | 
p | 5 | 0.19670068272582497
cx | 4 5 | 
cx | 1 4 | 
u | 1 | -1.5707963267948966 -1.5707963267948966 1.5707963267948966
h | 1 | 
cx | 1 4 | 
h | 5 | 
u | 5 | 1.5707963267948966 -1.5707963267948966 1.5707963267948966
cx | 4 5 | 
p | 5 | 0.19670068272582497
cx | 4 5 | 
cx | 1 4 | 
h | 1 | 
h | 1 | 
cx | 0 1 | 
u | 5 | -1.5707963267948966 -1.5707963267948966 1.5707963267948966
u | 5 | 1.5707963267948966 -1.5707963267948966 1.5707963267948966
cx | 1 5 | 
p | 5 | 0.19670068272582497
cx | 1 5 | 
cx | 0 1 | 
h | 1 | 
u | 1 | 1.5707963267948966 -1.5707963267948966 1.5707963267948966
cx | 0 1 | 
u | 5 | -1.5707963267948966 -1.5707963267948966 1.5707963267948966
h | 5 | 
cx | 1 5 | 
p | 5 | 0.19670068272582497
cx | 1 5 | 
cx | 0 1 | 
u | 1 | -1.5707963267948966 -1.5707963267948966 1.5707963267948966
u | 1 | 1.5707963267948966 -1.5707963267948966 1.5707963267948966
cx | 0 1 | 
cx | 1 4 | 
h | 5 | 
h | 5 | 
cx | 4 5 | 
p | 5 | -0.19670068272582497
cx | 4 5 | 
cx | 1 4 | 
cx | 0 1 | 
u | 1 | -1.5707963267948966 -1.5707963267948966 1.5707963267948966
h | 1 | 
cx | 0 1 | 
cx | 1 4 | 
h | 5 | 
u | 5 | 1.5707963267948966 -1.5707963267948966 1.5707963267948966
cx | 4 5 | 
p | 5 | -0.19670068272582497
cx | 4 5 | 
cx | 1 4 | 
cx | 0 1 | 
h | 1 | 
u | 5 | -1.5707963267948966 -1.5707963267948966 1.5707963267948966
